EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
144,107.96,107.96,107.96,107.96,100
159,107.97,107.97,107.97,107.97,143
175,108.06,108.06,108.06,108.06,100
259,108.02,108.02,108.02,108.02,300
281,108.05,108.05,108.05,108.05,200
311,108.08,108.08,108.08,108.08,631
334,108.071,108.071,108.071,108.071,500
363,107.88,107.88,107.86,107.86,200
371,107.85,107.85,107.85,107.85,100
381,107.87,107.87,107.86,107.86,750
390,107.81,107.81,107.81,107.81,100
a1428413400,108.14,108.14,108.14,108.14,1154
6,108.49,108.49,108.49,108.49,100
16,108.74,108.74,108.41,108.54,12787
17,108.6,108.6,108.48,108.56,6558
34,108.4,108.45,108.4,108.45,2859
40,108.57,108.57,108.57,108.57,100
41,108.57,108.57,108.57,108.57,100
51,108.62,108.62,108.62,108.62,400
54,108.8,108.8,108.79,108.79,500
86,108.67,108.67,108.67,108.67,1094
137,108.53,108.53,108.53,108.53,131
145,108.52,108.52,108.51,108.51,1875
146,108.53,108.53,108.53,108.53,800
235,108.63,108.63,108.63,108.63,100
260,108.58,108.58,108.57,108.57,200
261,108.58,108.58,108.58,108.58,100
262,108.57,108.57,108.57,108.57,100
265,108.52,108.52,108.52,108.52,200
276,108.57,108.57,108.57,108.57,100
278,108.51,108.51,108.51,108.51,100
280,108.53,108.53,108.53,108.53,100
281,108.55,108.55,108.55,108.55,100
284,108.56,108.56,108.56,108.56,100
288,108.51,108.51,108.51,108.51,152
308,108.53,108.53,108.53,108.53,100
309,108.52,108.52,108.52,108.52,100
318,108.41,108.41,108.41,108.41,100
329,108.54,108.54,108.54,108.54,253
351,108.36,108.36,108.36,108.36,100
364,108.36,108.36,108.36,108.36,100
388,108.05,108.05,108.05,108.05,100
389,108.08,108.09,108.07,108.07,500
390,108,108.05,108,108.05,250
a1428499800,108.45,108.45,108.45,108.45,2409
5,108.59,108.59,108.59,108.59,1000
66,108.64,108.64,108.64,108.64,100
127,108.89,108.89,108.89,108.89,100
170,108.97,108.97,108.97,108.97,800
174,108.87,108.94,108.87,108.94,3992
178,108.9,108.9,108.9,108.9,100
226,108.9,108.9,108.9,108.9,100
272,108.78,108.78,108.78,108.78,100
281,108.34,108.4,108.34,108.4,1000
